web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753316761-1","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/s-o-s-steel-wool-soap-pads-extra-thick/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/s.o.ssteelwoolsoappads-extrathickjw2014-10-23.pdf"
"1753316766-2","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/s-o-s-steel-wool-soap-pads/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/s.o.ssteelwoolsoappadsjw2014-10-23.pdf"
"1753316771-3","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/s-o-s-lemon-fresh-scent-steel-wool-soap-pads/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/12/US001003-s.o.slemonfreshscentsteelwoolsoappads.pdf"
"1753316776-4","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/s-o-s-lavender-scent-steel-wool-soap-pads/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/s.o.slavenderscentsteelwoolsoappadsjw2014-10-23.pdf"
"1753316781-5","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/s-o-s-juniors-single-use-steel-wool-soap-pads/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/s.o.sjuniorssingleusesteelwoolsoappadsjw2014-10-24.pdf"
"1753316786-6","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/s-o-s-grill-mates-steel-wool-soap-pads/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/s.o.sgrillmatessteelwoolsoappadsjw2014-10-23.pdf"
"1753316791-7","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/s-o-s-clean-n-toss-steel-wool-soap-pads/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/s.o.scleanntosssteelwoolsoappadsjw2014-10-23.pdf"
"1753316796-8","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/s-o-s-non-scratch-soap-scrubbers/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/11/US001141-S.O.S-Non-Scratch-Soap-Scrubbers_2.pdf"
