web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753320166-1","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-healthcare-ez-kill-quat-alcohol-cleaner-disinfectant-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxhealthcareez-killquatalcoholcleanerdisinfectantwipes8-29-16.pdf"
"1753320171-2","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-anywhere-daily-disinfectant-and-sanitizer/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/11/USA001312-CloroxPro-Clorox-Anywhere-Daily-Disinfectant-Sanitizer_4.pdf"
"1753320176-3","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-healthcare-ez-kill-quat-alcohol-cleaner-disinfectant-wipes_multilingual/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/06/Clorox-Healthcare%C2%AE-EZ-KILL%C2%AE-Quat-Alcohol-Cleaner-Disinfectant-Wipes_Multilingual2.pdf"
"1753320181-4","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-4-in-one-disinfectant-and-sanitizer_multilingual/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/06/CloroxPro%C2%AE-Clorox%C2%AE-4-in-One-Disinfectant-and-Sanitizer_Multilingual1.pdf"
"1753320187-5","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-4-in-one-disinfectant-sanitizer-lavender-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/08/US001352-CloroxPro-Clorox-4-in-One-Disinfectant-and-Sanitizer-Lavender_2.pdf"
"1753320192-6","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pro-tilex-soap-scum-remover-disinfectant/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/11/US001683-Clorox-Pro-Tilex-Soap-Scum-Remover-Disinfectant_1.pdf"
"1753320197-7","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-anywhere-hard-surface-sanitizing-spray/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/US001390-CloroxPro-Clorox-Anywhere-Hard-Surface-Sanitizing-Spray_1.pdf"
"1753320202-8","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-hydrogen-peroxide-disinfecting-cleaner-spray/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA001322-CloroxPro-Clorox-Hydrogen-Peroxide-Disinfecting-Cleaner_1.pdf"
"1753320207-9","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-ecoclean-disinfecting-cleaner-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/05/USA004029-CloroxPro%C2%AE-Clorox%C2%AE-EcoClean-Disinfecting-Cleaner_1.pdf"
