web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753316269-25","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/scoop-away-everfresh-scoopable-cat-litter/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/06/USA004079-Scoop-Away-Scoopable-Cat-Litter-Unscented_1.pdf"
"1753316274-26","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-multi-cat-scoopable-cat-litter-scented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/freshstepmulti-catscoopablecatlitter-scentedjw2014-09-11.pdf"
"1753316279-27","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/scoop-away-complete-performance-clumping-cat-litter/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/02/Scoop-Away-Complete-Performance-USA004068.pdf"
"1753316284-28","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/premium-ever-clean-multiple-cat-scoopable-cat-litter-scented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA004037-Premium-Ever-Clean-Multiple-Cat-Scoopable-Cat-Litter-Scented_2.pdf"
"1753316290-29","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/scoop-away-super-clump-scoopable-cat-litter-unscented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/scoopawaysuperclumpscoopablecatlitter-unscentedjw2014-09-07.pdf"
"1753316295-30","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/scoop-away-super-clump-scoopable-cat-litter-scented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/06/scoopawaysuperclumpscoopablecatlitter-scentedjw2014-09-07.pdf"
"1753316300-31","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/scoop-away-multi-cat-scoopable-cat-litter-scented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/scoopawaymulti-catscoopablecatlitter-scentedjw2014-09-11.pdf"
"1753316305-32","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/scoop-away-multi-cat-plus-crystals-scoopable-cat-litter/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/scoopawaymulti-catpluscrystalsscoopablecatlitterjw2014-09-13.pdf"
"1753316310-33","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-urine-remover-for-stains-odors/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/08/USA001015-Clorox-Urine-Remover-for-Stains-and-Odors_1.pdf"
"1753316315-34","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pet-urine-remover-for-stains-and-odors/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/03/Clorox-Pet-Urine-Remover-for-Stains-and-Odors.pdf"
"1753316320-35","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pet-solutions-stain-and-odor-remover-spray-refill/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox-Pet-Solutions-Stain-and-Odor-Remover-Spray-Refill.pdf"
"1753316325-36","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pet-solutions-advanced-disinfecting-stain-and-odor-remover-spray/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox-Pet-Solutions-Advanced-Disinfecting-Stain-and-Odor-Remover-Spray.pdf"
