web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753319787-1","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/dispatch-hospital-cleaner-disinfectant-towels-with-bleach/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/dispatchhospitalcleanerdisinfectanttowelswithbleachjw2015-04-27.pdf"
"1753319792-2","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-professional-instant-mold-stain-mildew-stain-remover-with-bleach/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox-Professional-Instant-Mold-Stain-Mildew-Stain-Remover-with-Bleach.pdf"
"1753319797-3","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-healthcare-bleach-germicidal-cleaner/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/02/SDS-US-Clorox-Healthcare%C2%AE-Bleach-Germicidal-Cleaner-English-2022.pdf"
"1753319803-4","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-clinical-germicidal-cleaner-bleach-spray/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/01/Clorox%C2%AE-Clinical-Germicidal-Cleaner-Bleach.pdf"
"1753319808-5","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pro-clorox-bleach-cream-cleanser/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/11/US001693-Clorox-Pro-Clorox-Bleach-Cream-Cleanser_1.pdf"
"1753319813-6","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-germicidal-bleach-concentrated/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/11/USA002018-CloroxPro-Clorox-Germicidal-Bleach-Concentrated_1.pdf"
