web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1748401071-8","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/formula-409-all-purpose-antibacterial-cleaner/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/02/SDS-US-Formula-409%C2%AE-All-Purpose-Antibacterial-Cleaner-English-2022.pdf"
"1748401076-9","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/formula-409-carpet-cleaner/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/08/USA001216-Formula-409-Carpet-Cleaner_1.pdf"
"1748401082-10","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-formula-409-cleaner-degreaser-disinfectant/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/07/USA001234-CloroxPro-Formula-409-Cleaner-Degreaser-Disinfectant_1.pdf"
"1748401254-1","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-multi-surface-cleaner-all-scents/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/04/Clorox-Scentiva-Multi-Surface-Cleaner-All-Scents.pdf"
"1748401259-2","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-all-purpose-cleaner-concentrated/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/02/Clorox-All-Purpose-Cleaner-Concentrated.pdf"
"1748401264-3","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-all-purpose-cleaner-spray-lemon/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/11/US002004-Clorox%C2%AE-Disinfecting-All-Purpose-Cleaner-Spray-Lemon.pdf"
"1748401269-4","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-multi-purpose-cleaner/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/03/US002015-Clorox%C2%AE-Disinfecting-Multi-Purpose-Cleaner_2.pdf"
"1748401274-5","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-multi-purpose-cleaner-concentrate/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/09/USA002057-Clorox-Multi-Purpose-Cleaner-Concentrate_1.pdf"
"1748401279-6","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pro-green-works-97-naturally-derived-all-purpose-cleaner-original-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/11/US001688-Clorox-Pro-Greenworks-97-Naturally-Derived-All-Purpose-Cleaner-Original-Scent.pdf"
"1748401285-7","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-multi-purpose-cleaner-citrus-grove-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/Clorox-Multi-Purpose-Cleaner-Citrus-Grove-US-SDS-English-2022.pdf"
"1748401296-8","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-multi-purpose-cleaner-crisp-lemon-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/Clorox-Multi-Purpose-Cleaner-Crisp-Lemon-US-SDS-English-2022.pdf"
"1748401307-9","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-multi-purpose-cleaner-refills-crisp-lemon-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/Clorox-Multi-Purpose-Cleaner-Refills-Crisp-Lemon-US-SDS-English-2022.pdf"
"1748401319-10","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-multi-purpose-cleaner-refills-citrus-groves-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/Clorox-Multi-Purpose-Cleaner-Refills-Citrus-Grove-US-SDS-English-2022.pdf"
"1748401330-11","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-pine-sol-all-purpose-cleaner-lavender-clean-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/SDS-US-CloroxPro%C2%AE-Pine-Sol%C2%AE-All-Purpose-Cleaner-Lavender-Clean%C2%AE-English-2022.pdf"
"1748401341-12","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-pine-sol-all-purpose-cleaner-sparkling-wave-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/SDS-US-CloroxPro%C2%AE-Pine-Sol%C2%AE-All-Purpose-Cleaner-Sparkling-Wave%C2%AE-English-2022.pdf"
"1748401351-13","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/formula-409-all-purpose-antibacterial-cleaner-spanish/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/02/SDS-US-Formula-409%C2%AE-All-Purpose-Antibacterial-Cleaner-Spanish-2022.pdf"
"1748401357-14","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-multi-purpose-refillable-cleaner-lemon-fresh-citrus-groves-english-and-spanish/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/11/USA002084-Clorox-Multi-Purpose-Refillable-Cleaner-Crisp-Lemon_1.pdf"
"1748401363-15","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-multi-purpose-refillable-cleaner-lemon-fresh-citrus-groves/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/11/USA002085-Clorox-Multi-Purpose-Concentrated-Refills-Crisp-Lemon_1.pdf"
"1748401368-16","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/sds-us-clorox-bathroom-foamer-refillable-cleaner-rain-clean-fresh-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/11/USA002086-Clorox-Bathroom-Foamer-Refillable-Cleaner-Rain-Clean_1.pdf"
"1748401374-17","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/sds-us-clorox-bathroom-foamer-concentrated-refills-rain-clean-fresh-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/11/USA002087-Clorox-Bathroom-Foamer-Concentrated-Refills-Rain-Clean_1.pdf"
"1748401379-18","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-s-o-s-steel-wool-soap-pads/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA001319-CloroxPro-Clorox-S.O.S.-Steel-Wool-Pads_1.pdf"
"1748401385-19","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-formula-409-heavy-duty-degreaser/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA001423-CloroxPro-Clorox-Formula-409-Heav-Duty-Degreaser_1.pdf"
"1748401392-20","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-green-works-98-naturally-derived-glass-surface-cleaner-original-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA001454-CloroxPro-Clorox-Green-Works-98-Naturally-Derived-Glass-and-Surface-Cleaner-Original-Scent_1.pdf"
"1748401397-21","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-precise-application-zero-splash-bleach-pen/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/Clorox-Precise-Application-Zero-Splash-Bleach-Pen.pdf"
"1748401402-22","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-multi-surface-cleaner-free-clear/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA002089-Clorox-Multi-Surface-Cleaner-Free-Clear_1.pdf"
"1748401408-23","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-disinfecting-multi-surface-cleaner-coconut-waterlily/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA002075-Clorox-Scentiva-Disinfecting-Multi-Surface-Cleaner-Coconut-Waterlily_1.pdf"
"1748401413-24","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-disinfecting-multi-surface-cleaner-grapefruit-orange-blossom/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA002080-Clorox-Scentiva-Disinfecting-Multi-Surface-Cleaner-Grapefruit-Orange-Blossom_1.pdf"
"1748401419-25","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-disinfecting-multi-surface-cleaner-lavender-jasmine/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA002076-Clorox-Scentiva-Disinfecting-Multi-Surface-Cleaner-Lavender-Jasmine_1.pdf"
"1748401425-26","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-disinfecting-multi-surface-cleaner-pacific-breeze-coconut/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA001172-Clorox-Scentiva-Disinfecting-Multi-Surface-Cleaner-Pacific-Breeze-Coconut_1.pdf"
"1748401431-27","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-disinfecting-multi-surface-cleaner-tahitian-grapefruit-splash/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA001248-Clorox-Scentiva-Disinfecting-Multi-Surface-Cleaner-Tahitian-Grapefruit-Splash_1.pdf"
"1748401436-28","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-disinfecting-multi-surface-cleaner-tuscan-lavender-jasmine/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA001133-Clorox-Scentiva-Disinfecting-Multi-Surface-Cleaner-Tuscan-Lavender-Jasmine_1.pdf"
"1748401442-29","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-multi-purpose-refillable-cleaner-citrus-groves/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/11/USA002110-Clorox-Multi-Purpose-Refillable-Cleaner-Citrus-Goves_1.pdf"
"1748401448-30","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-multi-purpose-concentrated-refills-citrus-groves/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/11/USA002111-Clorox-Multi-Purpose-Concentrated-Refills-Citrus-Groves_1-1.pdf"
