web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753318191-32","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/tilex-daily-shower-cleaner-concentrate/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/01/Tilex-Daily-Shower-Concentrate.pdf"
"1753318196-33","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-foamer-cleaner-concentrated/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/12/US001295-Clorox-Bathroom-Foamer-Cleaner-Concentrated_0.pdf"
"1753318201-34","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-automatic-toilet-bowl-cleaner1/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/12/US001212-Clorox%C2%AE-Automatic-Toilet-Bowl-Cleaner1-and-II_EN_3.pdf"
"1753318207-35","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-toilet-bowl-cleaner-clinging-bleach-gel/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/09/Clorox%C2%AE-Toilet-Bowl-Cleaner-Clinging-Bleach-Gel-All-Scents_EN2.pdf"
"1753318212-36","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-toilet-bowl-cleaner-with-bleach-fresh-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/09/Clorox%C2%AE-Toilet-Bowl-Cleaner-Bleach-All-Scents_EN2.pdf"
"1753318217-37","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-toilet-bowl-cleaner-clinging-bleach-gel-crisp-lemon-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/09/Clorox%C2%AE-Toilet-Bowl-Cleaner-Clinging-Bleach-Gel-All-Scents_EN2-1.pdf"
"1753318222-38","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-toilet-bowl-cleaner-clinging-bleach-gel-cool-wave-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/09/Clorox%C2%AE-Toilet-Bowl-Cleaner-Clinging-Bleach-Gel-All-Scents_EN2-2.pdf"
"1753318227-39","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-toilet-bowl-cleaner-with-bleach-rain-clean-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/09/Clorox%C2%AE-Toilet-Bowl-Cleaner-Bleach-All-Scents_EN2-1.pdf"
"1753318232-40","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-bathroom-foamer/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/03/US002016-Clorox%C2%AE-Disinfecting-Bathroom-Foamer_2.pdf"
"1753318237-41","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-ultra-clean-toilet-tablets-bleach/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/07/USA001288-Clorox-Ultra-Clean-Toilet-Tablets-Bleach_1.pdf"
"1753318242-42","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-toilet-bowl-cleaner-clinging-bleach-gel-ocean-mist/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/07/USA001047-Clorox-Toilet-Bowl-Cleaner-Clinging-Bleach-Gel-Ocean-Mist_1.pdf"
"1753318247-43","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-foamer-concentrate/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/09/USA002056-Clorox-Bathroom-Foamer-Concentrate_1.pdf"
"1753318252-44","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-foamer-fresh-scent-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/Clorox-Bathroom-Foamer-Fresh-Scent-US-SDS-English-2022.pdf"
"1753318262-45","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-foamer-rain-clean-spanish/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/Clorox-Bathroom-Foamer-Refills-Rain-Clean-US-SDS-Spanish-2022.pdf"
"1753318273-46","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-foamer-refills-fresh-scent-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/Clorox-Bathroom-Foamer-Refills-Fresh-Scent-US-SDS-English-2022.pdf"
"1753318283-47","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-foamer-refills-rain-clean-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/Clorox-Bathroom-Foamer-Refills-Rain-Clean-US-SDS-English-2022.pdf"
"1753318293-48","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-ultra-foamer-island-blossom/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA002097-Clorox-Bathroom-Ultra-Foamer-Island-Blossom_1.pdf"
"1753318298-49","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-ultra-foamer-rain-clean/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA002096-Clorox-Bathroom-Ultra-Foamer-Rain-Clean_1.pdf"
"1753318303-50","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-ultra-foamer-fresh-clean/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA002098-Clorox-Bathroom-Ultra-Foamer-Fresh-Clean_1.pdf"
"1753318308-51","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-toilet-bowl-cleaner-with-bleach-fresh-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA001434-CloroxPro-Clorox-Toilet-Bowl-Cleaner-with-Bleach_1.pdf"
"1753318313-52","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/liquid-plumr-pro-strength-clog-destroyer-plus-foaming-clog-fighter/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA001338-Liquid-Plumr-Pro-Strength-Clog-Destroyer-plus-Foaming-Clog-Fighter_1.pdf"
"1753318318-53","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-foamer-concentrated-refills-fresh-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/11/USA002109-Clorox-Bathroom-Foamer-Concentrated-Refills-Fresh-Scent_1.pdf"
"1753318324-54","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-bathroom-foamer-refillable-cleaner-fresh-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/11/USA002108-Clorox-Bathroom-Foamer-Refillable-Cleaner-Fresh-Scent_1.pdf"
"1753318329-55","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-foaming-toilet-bomb-toilet-bowl-cleaner-fresh-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/10/USA002001-Clorox-Foaming-Toilet-Bomb-Toilet-Bowl-Cleaner-Fresh-Scent_1-1.pdf"
"1753318334-56","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-foaming-toilet-bomb-toilet-bowl-cleaner-lavender-clean/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/10/USA002002-Clorox-Foaming-Toilet-Bomb-Toilet-Bowl-Cleaner-Lavender-Clean_1-1.pdf"
"1753318339-57","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-manual-toilet-bowl-cleaner-coconut-waterlily/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/02/USA002151-Clorox%C2%AE-Scentiva%C2%AE-Bathroom-Toilet-Cleaning-Gel-Coconut-Waterlily_1.pdf"
"1753318344-58","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-manual-toilet-bowl-cleaner-lavender-jasmine/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/11/USA002152-Clorox%C2%AE-Scentiva%C2%AE-Bathroom-Toilet-Cleaning-Gel-Lavender-Jasmine_1-1-1.pdf"
"1753318349-59","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-toiletwand-toilet-cleaning-refills/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/06/USA004034-Clorox%C2%AE-Disinfecting-ToiletWand%C2%AE-Refills_1.pdf"
"1753318354-60","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-toiletwand-toilet-cleaning-refills-rainforest-rush/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/06/USA004033-Clorox%C2%AE-ToiletWand%C2%AE-Toilet-Cleaning-Refills-Rainforest-Rush%C2%AE_1-1.pdf"
"1753318359-61","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-toiletwand-refills-lavender-jasmine-english-spanish-usa004044/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/07/USA004044-Clorox-Scentiva-ToiletWand-Refills-Lavender-Jasmine_1.pdf"
"1753318364-62","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-toiletwand-refills-coconut-waterlily-english-spanish-usa004040/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/07/USA004040-Clorox-Scentiva-ToiletWand-Refills-Coconut-Waterlily_1.pdf"
"1753318369-63","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-toiletwand-toilet-cleaning-refills1-english-spanish-usa004078/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2025/03/USA004078-Clorox%E2%84%A2-ToiletWand%E2%84%A2-Toilet-Cleaning-Refills1_1.pdf"
"1753318374-64","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-bathroom-cleaner-english-spanish-usa004097/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2025/06/USA004097-Clorox%C2%AE-Disinfecting-Bathroom-Cleaner_1.pdf"
