web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753319157-29","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-2-laundry-stain-remover-for-colors/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/12/Clorox-2%C2%AE-Laundry-Stain-Remover-for-Colors.pdf"
"1753319162-30","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-fabric-odor-remover/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/02/SDS-US-Clorox%C2%AE-Fabric-Odor-Remover-English-2022.pdf"
"1753319167-31","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-laundry-sanitizer/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/02/SDS-US-Clorox%C2%AE-Laundry-Sanitizer-English-2022.pdf"
"1753319172-32","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-fabric-odor-remover-spanish/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/02/SDS-US-Clorox%C2%AE-Fabric-Odor-Remover-Spanish-2022.pdf"
"1753319177-33","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-laundry-sanitizer-spanish/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/02/SDS-US-Clorox%C2%AE-Laundry-Sanitizer-Spanish-2022.pdf"
"1753319182-34","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/real-simple-dish-soap-original-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/Real-Simple-Dish-Soap-SDS-1.pdf"
"1753319187-35","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scented-splash-less-bleach-fresh-meadow/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA002118-Clorox-Scented-Splash-Less-Bleach-Fresh-Meadow_1.pdf"
"1753319192-36","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-laundry-sanitizer-fresh-meadow/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/03/USA002077-Clorox%C2%AE-Laundry-Sanitizer-Fresh-Meadow_1-2024-02-26.pdf"
"1753319197-37","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-2-liquid-regular-concentrated-english-spanish-usa004014/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/06/USA004014-Clorox-2-Liquid-Regular-Concentrated-EN_ES-US-SDS-2024-01-12.pdf"
"1753319202-38","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-2-max-performance-stain-remover-color-booster-english-spanish-usa004013/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/06/USA004013-Clorox-2-Max-Performance-Stain-Remover-Color-Booster-EN_ES-US-SDS-2024-01-12.pdf"
"1753319207-39","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-2-stain-remover-color-booster-clean-linen-liquid-english-and-spanish-usa004015/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/06/USA004015-Clorox-2-Stain-Remover-Color-Booster-Clean-Linen-Liquid-EN_ES-US-SDS-2024-01-12.pdf"
"1753319212-40","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-2-stain-remover-color-booster-free-clear-liquid-english-and-spanish-usa004016/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/01/Clorox-2-Stain-Remover-Color-Booster-Free-Clear-Liquid-EN_ES-US-SDS-2024-01-12.pdf"
"1753319217-41","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-laundry-sanitizer-clean-linen/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/03/USA004017-Clorox-Laundry-Sanitizer-Clean-Linen_1-2024-02-26.pdf"
"1753319222-42","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-laundry-sanitizer-active-fresh/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/03/USA001246-Clorox-Laundry-Sanitizer-Active-Fresh_1-2024-02-26.pdf"
