web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753319705-1","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-tilex-disinfecting-soap-scum-remover/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/06/CloroxPro-Tilex-Disinfecting-Soap-Scum-Remover.pdf"
"1753319710-2","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-disinfecting-bathroom-cleaner/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/03/US001460-CloroxPro-Clorox-Disinfecting-Bathroom-Cleaner_0.pdf"
"1753319715-3","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-toilet-bowl-cleaner-with-bleach/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/07/USA001475-CloroxPro-Clorox-Toilet-Bowl-Cleaner-with-Bleach_1.pdf"
"1753319720-4","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-tilex-disinfects-instant-mildew-remover/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/07/USA001357-CloroxPro-Tilex-Disinfects-Instant-Mildew-Remover_1.pdf"
"1753319725-5","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-ecoclean-glass-cleaner/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2025/03/USA004047-CloroxPro%C2%AE-Clorox%C2%AE-EcoClean-Glass-Cleaner_1.pdf"
"1753319731-6","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/cloroxpro-clorox-green-works-99-naturally-derived-bathroom-cleaner-concentrate/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA001433-CloroxPro-Clorox-Green-Works-99-Naturally-Derived-Bathroom-Cleaner-Concentrate_1-1.pdf"
